event_id,band,band_label,component,variant,metric,value
484,1,28-86km,v,shift_3px,freq_l1_unweighted,0.9976709485054016
484,1,28-86km,v,shift_3px,melr,1.725731202384395e-08
484,1,28-86km,v,shift_3px,swd,0.04154380038380623
484,2,57-175km,u,shift_3px,freq_l1,0.26517125964164734
484,2,57-175km,u,shift_3px,freq_l1_unweighted,0.36367732286453247
484,2,57-175km,u,shift_3px,melr,3.4514613389546867e-09
484,2,57-175km,u,shift_3px,swd,0.006535543594509363
484,2,57-175km,v,shift_3px,freq_l1,0.43506208062171936
484,2,57-175km,v,shift_3px,freq_l1_unweighted,0.5751138925552368
484,2,57-175km,v,shift_3px,melr,-8.628657788278815e-09
484,2,57-175km,v,shift_3px,swd,0.02098841220140457
484,3,114-359km,u,shift_3px,freq_l1,0.1334235966205597
484,3,114-359km,u,shift_3px,freq_l1_unweighted,0.16732212901115417
484,3,114-359km,u,shift_3px,melr,3.451460228731662e-09
484,3,114-359km,u,shift_3px,swd,0.004508886020630598
484,3,114-359km,v,shift_3px,freq_l1,0.25170379877090454
484,3,114-359km,v,shift_3px,freq_l1_unweighted,0.2813863456249237
484,3,114-359km,v,shift_3px,melr,1.7257302253881335e-09
484,3,114-359km,v,shift_3px,swd,0.018336260691285133
484,4,>325km,u,shift_3px,freq_l1,0.02022062987089157
484,4,>325km,u,shift_3px,freq_l1_unweighted,0.025296857580542564
484,4,>325km,u,shift_3px,melr,3.4514593405532423e-09
484,4,>325km,u,shift_3px,swd,0.004066233057528734
484,4,>325km,v,shift_3px,freq_l1,0.05022357031702995
484,4,>325km,v,shift_3px,freq_l1_unweighted,0.05450943484902382
484,4,>325km,v,shift_3px,melr,-2.2434514690417018e-08
484,4,>325km,v,shift_3px,swd,0.015029904432594776
484,0,6-25km,u,blur_sigma0.5,freq_l1,0.031687501817941666
484,0,6-25km,u,blur_sigma0.5,freq_l1_unweighted,0.06095921993255615
484,0,6-25km,u,blur_sigma0.5,melr,-0.0871233120560646
484,0,6-25km,u,blur_sigma0.5,swd,0.03519883751869202
484,0,6-25km,v,blur_sigma0.5,freq_l1,0.04570063576102257
484,0,6-25km,v,blur_sigma0.5,freq_l1_unweighted,0.09707058221101761
484,0,6-25km,v,blur_sigma0.5,melr,-0.09047768265008926
484,0,6-25km,v,blur_sigma0.5,swd,0.0636427253484726
484,1,28-86km,u,blur_sigma0.5,freq_l1,0.008505181409418583
484,1,28-86km,u,blur_sigma0.5,freq_l1_unweighted,0.013717155903577805
484,1,28-86km,u,blur_sigma0.5,melr,-0.015065574087202549
484,1,28-86km,u,blur_sigma0.5,swd,0.003984471317380667
484,1,28-86km,v,blur_sigma0.5,freq_l1,0.012044962495565414
484,1,28-86km,v,blur_sigma0.5,freq_l1_unweighted,0.018356744199991226
484,1,28-86km,v,blur_sigma0.5,melr,-0.011509629897773266
484,1,28-86km,v,blur_sigma0.5,swd,0.005514016840606928
484,2,57-175km,u,blur_sigma0.5,freq_l1,0.002244037576019764
484,2,57-175km,u,blur_sigma0.5,freq_l1_unweighted,0.003361508948728442
484,2,57-175km,u,blur_sigma0.5,melr,-0.00367282354272902
484,2,57-175km,u,blur_sigma0.5,swd,0.0012074947590008378
484,2,57-175km,v,blur_sigma0.5,freq_l1,0.0031030771788209677
484,2,57-175km,v,blur_sigma0.5,freq_l1_unweighted,0.004159184172749519
484,2,57-175km,v,blur_sigma0.5,melr,-0.002292464254423976
484,2,57-175km,v,blur_sigma0.5,swd,0.001480773906223476
484,3,114-359km,u,blur_sigma0.5,freq_l1,0.000521492154803127
484,3,114-359km,u,blur_sigma0.5,freq_l1_unweighted,0.0007457236642949283
484,3,114-359km,u,blur_sigma0.5,melr,-0.0009015581454150379
484,3,114-359km,u,blur_sigma0.5,swd,0.0003240323858335614
484,3,114-359km,v,blur_sigma0.5,freq_l1,0.0007347957580350339
484,3,114-359km,v,blur_sigma0.5,freq_l1_unweighted,0.000919306359719485
484,3,114-359km,v,blur_sigma0.5,melr,-0.0005411503370851278
484,3,114-359km,v,blur_sigma0.5,swd,0.0004713519592769444
484,4,>325km,u,blur_sigma0.5,freq_l1,4.4118216464994475e-05
484,4,>325km,u,blur_sigma0.5,freq_l1_unweighted,5.36133702553343e-05
484,4,>325km,u,blur_sigma0.5,melr,-4.7866229579085484e-05
484,4,>325km,u,blur_sigma0.5,swd,0.00016530821449123323
484,4,>325km,v,blur_sigma0.5,freq_l1,7.23976336303167e-05
484,4,>325km,v,blur_sigma0.5,freq_l1_unweighted,7.458400068571791e-05
484,4,>325km,v,blur_sigma0.5,melr,-2.5092909709201194e-05
484,4,>325km,v,blur_sigma0.5,swd,0.00022983879898674786
484,0,6-25km,u,blur_sigma1,freq_l1,0.0934499129652977
484,0,6-25km,u,blur_sigma1,freq_l1_unweighted,0.18923014402389526
484,0,6-25km,u,blur_sigma1,melr,-0.2888329327106476
484,0,6-25km,u,blur_sigma1,swd,0.10850747674703598
484,0,6-25km,v,blur_sigma1,freq_l1,0.13556189835071564
484,0,6-25km,v,blur_sigma1,freq_l1_unweighted,0.3003104031085968
484,0,6-25km,v,blur_sigma1,melr,-0.2788153886795044
484,0,6-25km,v,blur_sigma1,swd,0.19203296303749084
484,1,28-86km,u,blur_sigma1,freq_l1,0.0356181301176548
484,1,28-86km,u,blur_sigma1,freq_l1_unweighted,0.05821800231933594
484,1,28-86km,u,blur_sigma1,melr,-0.06559984385967255
484,1,28-86km,u,blur_sigma1,swd,0.018087299540638924
484,1,28-86km,v,blur_sigma1,freq_l1,0.050363652408123016
484,1,28-86km,v,blur_sigma1,freq_l1_unweighted,0.07757993787527084
484,1,28-86km,v,blur_sigma1,melr,-0.04885341227054596
484,1,28-86km,v,blur_sigma1,swd,0.022648878395557404
484,2,57-175km,u,blur_sigma1,freq_l1,0.00993373617529869
484,2,57-175km,u,blur_sigma1,freq_l1_unweighted,0.014967059716582298
484,2,57-175km,u,blur_sigma1,melr,-0.016716139391064644
484,2,57-175km,u,blur_sigma1,swd,0.005307989660650492
484,2,57-175km,v,blur_sigma1,freq_l1,0.013848070055246353
484,2,57-175km,v,blur_sigma1,freq_l1_unweighted,0.01857617124915123
484,2,57-175km,v,blur_sigma1,melr,-0.010379904881119728
484,2,57-175km,v,blur_sigma1,swd,0.006246253382414579
484,3,114-359km,u,blur_sigma1,freq_l1,0.00228608469478786
484,3,114-359km,u,blur_sigma1,freq_l1_unweighted,0.003292873501777649
484,3,114-359km,u,blur_sigma1,melr,-0.004161435645073652
484,3,114-359km,u,blur_sigma1,swd,0.0015572634292766452
484,3,114-359km,v,blur_sigma1,freq_l1,0.003273468464612961
484,3,114-359km,v,blur_sigma1,freq_l1_unweighted,0.0041086203418672085
484,3,114-359km,v,blur_sigma1,melr,-0.0025064863730221987
484,3,114-359km,v,blur_sigma1,swd,0.0018273958703503013
484,4,>325km,u,blur_sigma1,freq_l1,0.00018077467393595725
484,4,>325km,u,blur_sigma1,freq_l1_unweighted,0.00022277921380009502
484,4,>325km,u,blur_sigma1,melr,-0.00026919913943856955
484,4,>325km,u,blur_sigma1,swd,0.0005744246300309896
484,4,>325km,v,blur_sigma1,freq_l1,0.0003060366725549102
484,4,>325km,v,blur_sigma1,freq_l1_unweighted,0.00031721554114483297
484,4,>325km,v,blur_sigma1,melr,-0.00010672963253455237
484,4,>325km,v,blur_sigma1,swd,0.0009027101332321763
484,0,6-25km,u,blur_sigma2,freq_l1,0.14564545452594757
484,0,6-25km,u,blur_sigma2,freq_l1_unweighted,0.3199973404407501
484,0,6-25km,u,blur_sigma2,melr,-0.5597683191299438
484,0,6-25km,u,blur_sigma2,swd,0.19491827487945557
484,0,6-25km,v,blur_sigma2,freq_l1,0.2102539837360382
484,0,6-25km,v,blur_sigma2,freq_l1_unweighted,0.4894584119319916
484,0,6-25km,v,blur_sigma2,melr,-0.44101792573928833
484,0,6-25km,v,blur_sigma2,swd,0.3299705982208252
484,1,28-86km,u,blur_sigma2,freq_l1,0.10089436918497086
484,1,28-86km,u,blur_sigma2,freq_l1_unweighted,0.17241543531417847
484,1,28-86km,u,blur_sigma2,melr,-0.21011421084403992
484,1,28-86km,u,blur_sigma2,swd,0.051124848425388336
484,1,28-86km,v,blur_sigma2,freq_l1,0.14157824218273163
484,1,28-86km,v,blur_sigma2,freq_l1_unweighted,0.22658805549144745
484,1,28-86km,v,blur_sigma2,melr,-0.1448066681623459
484,1,28-86km,v,blur_sigma2,swd,0.06809926778078079
484,2,57-175km,u,blur_sigma2,freq_l1,0.03492981940507889
484,2,57-175km,u,blur_sigma2,freq_l1_unweighted,0.05349314585328102
484,2,57-175km,u,blur_sigma2,melr,-0.06211972236633301
484,2,57-175km,u,blur_sigma2,swd,0.020097393542528152
484,2,57-175km,v,blur_sigma2,freq_l1,0.049077555537223816
484,2,57-175km,v,blur_sigma2,freq_l1_unweighted,0.06647226214408875
484,2,57-175km,v,blur_sigma2,melr,-0.03779163211584091
484,2,57-175km,v,blur_sigma2,swd,0.024062827229499817
484,3,114-359km,u,blur_sigma2,freq_l1,0.008415461517870426
484,3,114-359km,u,blur_sigma2,freq_l1_unweighted,0.01223811786621809
484,3,114-359km,u,blur_sigma2,melr,-0.016207586973905563
484,3,114-359km,u,blur_sigma2,swd,0.005965718999505043
484,3,114-359km,v,blur_sigma2,freq_l1,0.012317619286477566
484,3,114-359km,v,blur_sigma2,freq_l1_unweighted,0.015524567104876041
484,3,114-359km,v,blur_sigma2,melr,-0.009818343445658684
484,3,114-359km,v,blur_sigma2,swd,0.007336385548114777
484,4,>325km,u,blur_sigma2,freq_l1,0.0006213297601789236
484,4,>325km,u,blur_sigma2,freq_l1_unweighted,0.0007857629680074751
484,4,>325km,u,blur_sigma2,melr,-0.0013159518130123615
484,4,>325km,u,blur_sigma2,swd,0.002135562477633357
484,4,>325km,v,blur_sigma2,freq_l1,0.0010921404464170337
484,4,>325km,v,blur_sigma2,freq_l1_unweighted,0.0011311153648421168
484,4,>325km,v,blur_sigma2,melr,-0.0003514425770845264
484,4,>325km,v,blur_sigma2,swd,0.002632749732583761
227,0,6-25km,u,shift_2px,freq_l1,0.3931049704551697
227,0,6-25km,u,shift_2px,freq_l1_unweighted,0.5984476804733276
227,0,6-25km,u,shift_2px,melr,1.941447536069063e-08
227,0,6-25km,u,shift_2px,swd,0.023593204095959663
227,0,6-25km,v,shift_2px,freq_l1,0.42952224612236023
227,0,6-25km,v,shift_2px,freq_l1_unweighted,0.7479071617126465
227,0,6-25km,v,shift_2px,melr,3.882895072138126e-08
227,0,6-25km,v,shift_2px,swd,0.06423746049404144
227,1,28-86km,u,shift_2px,freq_l1,0.35289496183395386
227,1,28-86km,u,shift_2px,freq_l1_unweighted,0.42835062742233276
227,1,28-86km,u,shift_2px,melr,-3.235747447760673e-09
227,1,28-86km,u,shift_2px,swd,0.010044113732874393
227,1,28-86km,v,shift_2px,freq_l1,0.40304046869277954
227,1,28-86km,v,shift_2px,freq_l1_unweighted,0.565226674079895
227,1,28-86km,v,shift_2px,melr,1.2942983573793754e-08
227,1,28-86km,v,shift_2px,swd,0.029721699655056
227,2,57-175km,u,shift_2px,freq_l1,0.19489964842796326
227,2,57-175km,u,shift_2px,freq_l1_unweighted,0.21703210473060608
227,2,57-175km,u,shift_2px,melr,-1.2942986238329013e-08
227,2,57-175km,u,shift_2px,swd,0.006376893725246191
227,2,57-175km,v,shift_2px,freq_l1,0.2432953119277954
227,2,57-175km,v,shift_2px,freq_l1_unweighted,0.312724232673645
227,2,57-175km,v,shift_2px,melr,1.2942980909258495e-08
227,2,57-175km,v,shift_2px,swd,0.019030362367630005
227,3,114-359km,u,shift_2px,freq_l1,0.09717211127281189
227,3,114-359km,u,shift_2px,freq_l1_unweighted,0.10037818551063538
227,3,114-359km,u,shift_2px,melr,6.471491786896877e-09
227,3,114-359km,u,shift_2px,swd,0.0039846752770245075
227,3,114-359km,v,shift_2px,freq_l1,0.13650216162204742
227,3,114-359km,v,shift_2px,freq_l1_unweighted,0.15457318723201752
227,3,114-359km,v,shift_2px,melr,-6.471493563253716e-09
227,3,114-359km,v,shift_2px,swd,0.011101502925157547
227,4,>325km,u,shift_2px,freq_l1,0.014079820364713669
227,4,>325km,u,shift_2px,freq_l1_unweighted,0.015830378979444504
227,4,>325km,u,shift_2px,melr,1.2942981797436914e-08
227,4,>325km,u,shift_2px,swd,0.00450655585154891
227,4,>325km,v,shift_2px,freq_l1,0.03905639797449112
227,4,>325km,v,shift_2px,freq_l1_unweighted,0.034437812864780426
227,4,>325km,v,shift_2px,melr,-3.1086244689504383e-15
227,4,>325km,v,shift_2px,swd,0.013325166888535023
227,0,6-25km,u,shift_3px,freq_l1,0.43406030535697937
227,0,6-25km,u,shift_3px,freq_l1_unweighted,0.6466193199157715
227,0,6-25km,u,shift_3px,melr,1.2942983573793754e-08
227,0,6-25km,u,shift_3px,swd,0.023650843650102615
227,0,6-25km,v,shift_3px,freq_l1,0.4840337038040161
227,0,6-25km,v,shift_3px,freq_l1_unweighted,0.8015902638435364
227,0,6-25km,v,shift_3px,melr,3.2357458934484384e-08
227,0,6-25km,v,shift_3px,swd,0.06590905040502548
227,1,28-86km,u,shift_3px,freq_l1,0.4546394348144531
227,1,28-86km,u,shift_3px,freq_l1_unweighted,0.5844241380691528
227,1,28-86km,u,shift_3px,melr,6.471491786896877e-09
227,1,28-86km,u,shift_3px,swd,0.011811683885753155
227,1,28-86km,v,shift_3px,freq_l1,0.5234346389770508
227,1,28-86km,v,shift_3px,freq_l1_unweighted,0.7769182324409485
227,1,28-86km,v,shift_3px,melr,2.5885967147587507e-08
227,1,28-86km,v,shift_3px,swd,0.03298608586192131
227,2,57-175km,u,shift_3px,freq_l1,0.2793519198894501
227,2,57-175km,u,shift_3px,freq_l1_unweighted,0.31733012199401855
227,2,57-175km,u,shift_3px,melr,9.707235903988476e-09
227,2,57-175km,u,shift_3px,swd,0.007663226220756769
227,2,57-175km,v,shift_3px,freq_l1,0.34907448291778564
227,2,57-175km,v,shift_3px,freq_l1_unweighted,0.45827925205230713
227,2,57-175km,v,shift_3px,melr,-6.471492230986087e-09
227,2,57-175km,v,shift_3px,swd,0.024633673951029778
227,3,114-359km,u,shift_3px,freq_l1,0.14417442679405212
227,3,114-359km,u,shift_3px,freq_l1_unweighted,0.14967554807662964
227,3,114-359km,u,shift_3px,melr,6.471491786896877e-09
227,3,114-359km,u,shift_3px,swd,0.005720086861401796
227,3,114-359km,v,shift_3px,freq_l1,0.20304349064826965
227,3,114-359km,v,shift_3px,freq_l1_unweighted,0.2306709587574005
227,3,114-359km,v,shift_3px,melr,-6.471493563253716e-09
227,3,114-359km,v,shift_3px,swd,0.014304903335869312
227,4,>325km,u,shift_3px,freq_l1,0.02108684368431568
227,4,>325km,u,shift_3px,freq_l1_unweighted,0.02372211404144764
227,4,>325km,u,shift_3px,melr,3.235744117091599e-09
227,4,>325km,u,shift_3px,swd,0.0059993453323841095
227,4,>325km,v,shift_3px,freq_l1,0.05870857834815979
227,4,>325km,v,shift_3px,freq_l1_unweighted,0.05161834508180618
227,4,>325km,v,shift_3px,melr,3.2357396761995005e-09
227,4,>325km,v,shift_3px,swd,0.013964375481009483
227,0,6-25km,u,blur_sigma0.5,freq_l1,0.03554393723607063
227,0,6-25km,u,blur_sigma0.5,freq_l1_unweighted,0.0597911961376667
227,0,6-25km,u,blur_sigma0.5,melr,-0.0908222422003746
227,0,6-25km,u,blur_sigma0.5,swd,0.03327798843383789
227,0,6-25km,v,blur_sigma0.5,freq_l1,0.036326512694358826
227,0,6-25km,v,blur_sigma0.5,freq_l1_unweighted,0.057633176445961
227,0,6-25km,v,blur_sigma0.5,melr,-0.04410601407289505
227,0,6-25km,v,blur_sigma0.5,swd,0.034979984164237976
227,1,28-86km,u,blur_sigma0.5,freq_l1,0.009998118504881859
227,1,28-86km,u,blur_sigma0.5,freq_l1_unweighted,0.013517506420612335
227,1,28-86km,u,blur_sigma0.5,melr,-0.015018103644251823
227,1,28-86km,u,blur_sigma0.5,swd,0.004079722799360752
227,1,28-86km,v,blur_sigma0.5,freq_l1,0.01014067605137825
227,1,28-86km,v,blur_sigma0.5,freq_l1_unweighted,0.01312398724257946
227,1,28-86km,v,blur_sigma0.5,melr,-0.0071940915659070015
227,1,28-86km,v,blur_sigma0.5,swd,0.0038716536946594715
227,2,57-175km,u,blur_sigma0.5,freq_l1,0.002458038041368127
227,2,57-175km,u,blur_sigma0.5,freq_l1_unweighted,0.003078618086874485
227,2,57-175km,u,blur_sigma0.5,melr,-0.003246703650802374
227,2,57-175km,u,blur_sigma0.5,swd,0.0010537096532061696
227,2,57-175km,v,blur_sigma0.5,freq_l1,0.0026095150969922543
227,2,57-175km,v,blur_sigma0.5,freq_l1_unweighted,0.003108534961938858
227,2,57-175km,v,blur_sigma0.5,melr,-0.0014336241874843836
227,2,57-175km,v,blur_sigma0.5,swd,0.00103849230799824
227,3,114-359km,u,blur_sigma0.5,freq_l1,0.0005848332075402141
227,3,114-359km,u,blur_sigma0.5,freq_l1_unweighted,0.0006970909889787436
227,3,114-359km,u,blur_sigma0.5,melr,-0.0007976301712915301
227,3,114-359km,u,blur_sigma0.5,swd,0.000333972682710737
227,3,114-359km,v,blur_sigma0.5,freq_l1,0.0005848768050782382
227,3,114-359km,v,blur_sigma0.5,freq_l1_unweighted,0.0006491612875834107
227,3,114-359km,v,blur_sigma0.5,melr,-0.0003028668579645455
227,3,114-359km,v,blur_sigma0.5,swd,0.00031400250736624
227,4,>325km,u,blur_sigma0.5,freq_l1,4.177740993327461e-05
227,4,>325km,u,blur_sigma0.5,freq_l1_unweighted,4.538751454674639e-05
227,4,>325km,u,blur_sigma0.5,melr,-2.11314750231395e-06
227,4,>325km,u,blur_sigma0.5,swd,0.00013802715693600476
227,4,>325km,v,blur_sigma0.5,freq_l1,6.0192105593159795e-05
227,4,>325km,v,blur_sigma0.5,freq_l1_unweighted,5.8974892453989014e-05
227,4,>325km,v,blur_sigma0.5,melr,-3.992469282820821e-05
227,4,>325km,v,blur_sigma0.5,swd,0.00018951913807541132
227,0,6-25km,u,blur_sigma1,freq_l1,0.1067156046628952
227,0,6-25km,u,blur_sigma1,freq_l1_unweighted,0.18748466670513153
227,0,6-25km,u,blur_sigma1,melr,-0.2979658544063568
227,0,6-25km,u,blur_sigma1,swd,0.10490256547927856
227,0,6-25km,v,blur_sigma1,freq_l1,0.1104460135102272
227,0,6-25km,v,blur_sigma1,freq_l1_unweighted,0.18254205584526062
227,0,6-25km,v,blur_sigma1,melr,-0.13039885461330414
227,0,6-25km,v,blur_sigma1,swd,0.1090308427810669
227,1,28-86km,u,blur_sigma1,freq_l1,0.04179061949253082
227,1,28-86km,u,blur_sigma1,freq_l1_unweighted,0.05732046812772751
227,1,28-86km,u,blur_sigma1,melr,-0.0651312917470932
227,1,28-86km,u,blur_sigma1,swd,0.015825457870960236
227,1,28-86km,v,blur_sigma1,freq_l1,0.04257311671972275
227,1,28-86km,v,blur_sigma1,freq_l1_unweighted,0.055677421391010284
227,1,28-86km,v,blur_sigma1,melr,-0.030440565198659897
227,1,28-86km,v,blur_sigma1,swd,0.01767509989440441
227,2,57-175km,u,blur_sigma1,freq_l1,0.010902226902544498
227,2,57-175km,u,blur_sigma1,freq_l1_unweighted,0.013742795214056969
227,2,57-175km,u,blur_sigma1,melr,-0.014828113839030266
227,2,57-175km,u,blur_sigma1,swd,0.00459829019382596
227,2,57-175km,v,blur_sigma1,freq_l1,0.01165048684924841
227,2,57-175km,v,blur_sigma1,freq_l1_unweighted,0.013877875171601772
227,2,57-175km,v,blur_sigma1,melr,-0.006509380415081978
227,2,57-175km,v,blur_sigma1,swd,0.004265889525413513
227,3,114-359km,u,blur_sigma1,freq_l1,0.002586038550361991
227,3,114-359km,u,blur_sigma1,freq_l1_unweighted,0.003102782415226102
227,3,114-359km,u,blur_sigma1,melr,-0.0036437795497477055
227,3,114-359km,u,blur_sigma1,swd,0.0013808842049911618
227,3,114-359km,v,blur_sigma1,freq_l1,0.002585835289210081
227,3,114-359km,v,blur_sigma1,freq_l1_unweighted,0.0028767636977136135
227,3,114-359km,v,blur_sigma1,melr,-0.0014116314705461264
227,3,114-359km,v,blur_sigma1,swd,0.0014318828471004963
227,4,>325km,u,blur_sigma1,freq_l1,0.00017728448437992483
227,4,>325km,u,blur_sigma1,freq_l1_unweighted,0.00019339156278874725
227,4,>325km,u,blur_sigma1,melr,-1.5498339053010568e-05
227,4,>325km,u,blur_sigma1,swd,0.0004768483922816813
227,4,>325km,v,blur_sigma1,freq_l1,0.0002437535295030102
227,4,>325km,v,blur_sigma1,freq_l1_unweighted,0.0002468673628754914
227,4,>325km,v,blur_sigma1,melr,-0.00018250636640004814
227,4,>325km,v,blur_sigma1,swd,0.0007705933530814946
227,0,6-25km,u,blur_sigma2,freq_l1,0.17084157466888428
227,0,6-25km,u,blur_sigma2,freq_l1_unweighted,0.3205207586288452
227,0,6-25km,u,blur_sigma2,melr,-0.545597493648529
227,0,6-25km,u,blur_sigma2,swd,0.18680186569690704
227,0,6-25km,v,blur_sigma2,freq_l1,0.17608530819416046
227,0,6-25km,v,blur_sigma2,freq_l1_unweighted,0.3102954030036926
227,0,6-25km,v,blur_sigma2,melr,-0.2077379822731018
227,0,6-25km,v,blur_sigma2,swd,0.19531920552253723
227,1,28-86km,u,blur_sigma2,freq_l1,0.11762702465057373
227,1,28-86km,u,blur_sigma2,freq_l1_unweighted,0.16893398761749268
227,1,28-86km,u,blur_sigma2,melr,-0.20474499464035034
227,1,28-86km,u,blur_sigma2,swd,0.05010701343417168
227,1,28-86km,v,blur_sigma2,freq_l1,0.12097524106502533
227,1,28-86km,v,blur_sigma2,freq_l1_unweighted,0.16452711820602417
227,1,28-86km,v,blur_sigma2,melr,-0.08953388035297394
227,1,28-86km,v,blur_sigma2,swd,0.048868417739868164
227,2,57-175km,u,blur_sigma2,freq_l1,0.03836160525679588
227,2,57-175km,u,blur_sigma2,freq_l1_unweighted,0.049195799976587296
227,2,57-175km,u,blur_sigma2,melr,-0.05508694425225258
227,2,57-175km,u,blur_sigma2,swd,0.016493113711476326
227,2,57-175km,v,blur_sigma2,freq_l1,0.041339121758937836
227,2,57-175km,v,blur_sigma2,freq_l1_unweighted,0.04964122176170349
227,2,57-175km,v,blur_sigma2,melr,-0.023714430630207062
227,2,57-175km,v,blur_sigma2,swd,0.016828591004014015
227,3,114-359km,u,blur_sigma2,freq_l1,0.009638553485274315
227,3,114-359km,u,blur_sigma2,freq_l1_unweighted,0.011660700663924217
227,3,114-359km,u,blur_sigma2,melr,-0.014040450565516949
227,3,114-359km,u,blur_sigma2,swd,0.006027203053236008
227,3,114-359km,v,blur_sigma2,freq_l1,0.009637024253606796
227,3,114-359km,v,blur_sigma2,freq_l1_unweighted,0.01077953539788723
227,3,114-359km,v,blur_sigma2,melr,-0.005622502416372299
227,3,114-359km,v,blur_sigma2,swd,0.004792232997715473
227,4,>325km,u,blur_sigma2,freq_l1,0.0006454047979786992
227,4,>325km,u,blur_sigma2,freq_l1_unweighted,0.0007084655808284879
227,4,>325km,u,blur_sigma2,melr,-9.453737584408373e-05
227,4,>325km,u,blur_sigma2,swd,0.0017902388935908675
227,4,>325km,v,blur_sigma2,freq_l1,0.0008187917992472649
227,4,>325km,v,blur_sigma2,freq_l1_unweighted,0.0008718054741621017
227,4,>325km,v,blur_sigma2,melr,-0.0007234090007841587
227,4,>325km,v,blur_sigma2,swd,0.0021392612252384424
360,0,6-25km,u,shift_2px,freq_l1,0.6842851042747498
360,0,6-25km,u,shift_2px,freq_l1_unweighted,1.3771482706069946
360,0,6-25km,u,shift_2px,melr,5.560688975947414e-08
360,0,6-25km,u,shift_2px,swd,0.08881770819425583
360,0,6-25km,v,shift_2px,freq_l1,0.7518961429595947
360,0,6-25km,v,shift_2px,freq_l1_unweighted,1.3678337335586548
360,0,6-25km,v,shift_2px,melr,2.5885967147587507e-08
360,0,6-25km,v,shift_2px,swd,0.06222469359636307
360,1,28-86km,u,shift_2px,freq_l1,0.6148340702056885
360,1,28-86km,u,shift_2px,freq_l1_unweighted,0.9818219542503357
360,1,28-86km,u,shift_2px,melr,1.9174789755993515e-08
360,1,28-86km,u,shift_2px,swd,0.042824067175388336
360,1,28-86km,v,shift_2px,freq_l1,0.6113055944442749
360,1,28-86km,v,shift_2px,freq_l1_unweighted,0.8596629500389099
360,1,28-86km,v,shift_2px,melr,2.3009748773006322e-08
360,1,28-86km,v,shift_2px,swd,0.020404059439897537
360,2,57-175km,u,shift_2px,freq_l1,0.4138648808002472
360,2,57-175km,u,shift_2px,freq_l1_unweighted,0.5624321699142456
360,2,57-175km,u,shift_2px,melr,-3.834961681548066e-09
360,2,57-175km,u,shift_2px,swd,0.033649079501628876
360,2,57-175km,v,shift_2px,freq_l1,0.3419668972492218
360,2,57-175km,v,shift_2px,freq_l1_unweighted,0.4417506754398346
360,2,57-175km,v,shift_2px,melr,-5.75243985778684e-09
360,2,57-175km,v,shift_2px,swd,0.01487558614462614
360,3,114-359km,u,shift_2px,freq_l1,0.28720933198928833
360,3,114-359km,u,shift_2px,freq_l1_unweighted,0.31703850626945496
360,3,114-359km,u,shift_2px,melr,1.917478176238774e-09
360,3,114-359km,u,shift_2px,swd,0.019182704389095306
360,3,114-359km,v,shift_2px,freq_l1,0.17824915051460266
360,3,114-359km,v,shift_2px,freq_l1_unweighted,0.22058188915252686
360,3,114-359km,v,shift_2px,melr,-3.8349599051912264e-09
360,3,114-359km,v,shift_2px,swd,0.009622893296182156
360,4,>325km,u,shift_2px,freq_l1,0.06437654793262482
360,4,>325km,u,shift_2px,freq_l1_unweighted,0.07007252424955368
360,4,>325km,u,shift_2px,melr,-1.917481062818638e-09
360,4,>325km,u,shift_2px,swd,0.022032152861356735
360,4,>325km,v,shift_2px,freq_l1,0.047283951193094254
360,4,>325km,v,shift_2px,freq_l1_unweighted,0.049967143684625626
360,4,>325km,v,shift_2px,melr,-3.834961237458856e-09
360,4,>325km,v,shift_2px,swd,0.008998144418001175
360,0,6-25km,u,shift_3px,freq_l1,0.7902246117591858
360,0,6-25km,u,shift_3px,freq_l1_unweighted,1.4873379468917847
360,0,6-25km,u,shift_3px,melr,6.519428552564932e-08
360,0,6-25km,u,shift_3px,swd,0.09363869577646255
360,0,6-25km,v,shift_3px,freq_l1,0.8195462226867676
360,0,6-25km,v,shift_3px,freq_l1_unweighted,1.3882464170455933
360,0,6-25km,v,shift_3px,melr,2.780344665609391e-08
360,0,6-25km,v,shift_3px,swd,0.05267450213432312
360,1,28-86km,u,shift_3px,freq_l1,0.80739426612854
360,1,28-86km,u,shift_3px,freq_l1_unweighted,1.3523308038711548
360,1,28-86km,u,shift_3px,melr,2.780344487973707e-08
360,1,28-86km,u,shift_3px,swd,0.049337755888700485
360,1,28-86km,v,shift_3px,freq_l1,0.7756157517433167
360,1,28-86km,v,shift_3px,freq_l1_unweighted,1.1635644435882568
360,1,28-86km,v,shift_3px,melr,2.6844709566375968e-08
360,1,28-86km,v,shift_3px,swd,0.02736010029911995
360,2,57-175km,u,shift_3px,freq_l1,0.5984967350959778
360,2,57-175km,u,shift_3px,freq_l1_unweighted,0.8275120258331299
360,2,57-175km,u,shift_3px,melr,-8.628658676457235e-09
360,2,57-175km,u,shift_3px,swd,0.033125508576631546
360,2,57-175km,v,shift_3px,freq_l1,0.4901409149169922
360,2,57-175km,v,shift_3px,freq_l1_unweighted,0.6468350887298584
360,2,57-175km,v,shift_3px,melr,-1.725731380020079e-08
360,2,57-175km,v,shift_3px,swd,0.020502816885709763
360,3,114-359km,u,shift_3px,freq_l1,0.42682376503944397
360,3,114-359km,u,shift_3px,freq_l1_unweighted,0.4734514653682709
360,3,114-359km,u,shift_3px,melr,-7.669918034025613e-09
